lineh,147.653046
ty_step,0.433449
lineh,147.007370
ty_step,0.435352
lineh,146.366241
ty_step,0.437259
lineh,145.729599
ty_step,0.439170
lineh,145.097427
ty_step,0.441083
lineh,144.469681
ty_step,0.443000
lineh,143.846313
ty_step,0.444919
lineh,143.227310
ty_step,0.446842
lineh,142.612625
ty_step,0.448768
lineh,142.473877
ty_step,0.449205
lineh,141.864639
ty_step,0.451134
lineh,141.259628
ty_step,0.453066
lineh,140.658844
ty_step,0.455002
lineh,140.062225
ty_step,0.456940
lineh,139.469757
ty_step,0.458881
lineh,138.881393
ty_step,0.460825
lineh,138.297089
ty_step,0.462772
lineh,137.716843
ty_step,0.464722
lineh,137.140594
ty_step,0.466674
lineh,136.568329
ty_step,0.468630
lineh,136.000000
ty_step,0.470588
lineh,135.435593
ty_step,0.472549
lineh,134.875061
ty_step,0.474513
lineh,134.318375
ty_step,0.476480
lineh,133.765518
ty_step,0.478449
lineh,133.216446
ty_step,0.480421
lineh,132.671127
ty_step,0.482396
lineh,132.129547
ty_step,0.484373
lineh,131.174789
ty_step,0.487899
lineh,130.643219
ty_step,0.489884
lineh,130.115280
ty_step,0.491872
lineh,129.590912
ty_step,0.493862
lineh,129.070114
ty_step,0.495855
lineh,128.552841
ty_step,0.497850
lineh,128.039078
ty_step,0.499847
lineh,127.528778
ty_step,0.501848
lineh,127.021927
ty_step,0.503850
lineh,126.518494
ty_step,0.505855
lineh,125.629379
ty_step,0.509435
lineh,125.135139
ty_step,0.511447
lineh,124.644211
ty_step,0.513461
lineh,124.156578
ty_step,0.515478
lineh,123.672211
ty_step,0.517497
lineh,123.191078
ty_step,0.519518
lineh,122.340446
ty_step,0.523130
lineh,121.868019
ty_step,0.525158
lineh,121.398727
ty_step,0.527188
lineh,120.932556
ty_step,0.529221
lineh,120.107841
ty_step,0.532854
lineh,119.650047
ty_step,0.534893
lineh,119.195282
ty_step,0.536934
lineh,118.743515
ty_step,0.538977
lineh,117.943741
ty_step,0.542632
lineh,117.500038
ty_step,0.544681
lineh,117.059250
ty_step,0.546732
lineh,116.621353
ty_step,0.548785
lineh,115.845589
ty_step,0.552460
lineh,115.415451
ty_step,0.554518
lineh,114.988121
ty_step,0.556579
lineh,114.230713
ty_step,0.560270
lineh,113.810921
ty_step,0.562336
lineh,113.393845
ty_step,0.564405
lineh,112.654251
ty_step,0.568110
lineh,112.244492
ty_step,0.570184
lineh,111.837372
ty_step,0.572259
lineh,111.115074
ty_step,0.575979
lineh,110.715057
ty_step,0.578061
lineh,110.005150
ty_step,0.581791
lineh,109.612083
ty_step,0.583877
lineh,108.914307
ty_step,0.587618
lineh,108.528030
ty_step,0.589709
lineh,107.842125
ty_step,0.593460
lineh,107.462502
ty_step,0.595557
lineh,107.085289
ty_step,0.597654
lineh,106.415092
ty_step,0.601418
lineh,105.752151
ty_step,0.605189
lineh,105.385414
ty_step,0.607295
lineh,104.733582
ty_step,0.611074
lineh,104.373077
ty_step,0.613185
lineh,103.732132
ty_step,0.616974
lineh,103.377724
ty_step,0.619089
lineh,102.747421
ty_step,0.622887
lineh,85.186935
ty_step,0.751289
lineh,85.203377
ty_step,0.751144
lineh,85.144371
ty_step,0.751664
lineh,85.161041
ty_step,0.751517
lineh,85.177650
ty_step,0.751371
lineh,85.194191
ty_step,0.751225
lineh,85.210670
ty_step,0.751080
lineh,85.153152
ty_step,0.751587
lineh,85.169853
ty_step,0.751440
lineh,85.186470
ty_step,0.751293
lineh,85.203018
ty_step,0.751147
lineh,85.146690
ty_step,0.751644
lineh,85.163445
ty_step,0.751496
lineh,85.180115
ty_step,0.751349
lineh,85.196709
ty_step,0.751203
lineh,85.141571
ty_step,0.751689
lineh,85.158356
ty_step,0.751541
lineh,85.175056
ty_step,0.751394
lineh,85.191658
ty_step,0.751247
lineh,85.137711
ty_step,0.751723
lineh,85.154503
ty_step,0.751575
lineh,85.171204
ty_step,0.751428
lineh,85.187798
ty_step,0.751281
lineh,85.204292
ty_step,0.751136
lineh,85.151794
ty_step,0.751599
lineh,85.168472
ty_step,0.751452
lineh,85.185036
ty_step,0.751306
lineh,85.201492
ty_step,0.751161
lineh,85.150162
ty_step,0.751613
lineh,85.166779
ty_step,0.751467
lineh,85.183289
ty_step,0.751321
lineh,85.199684
ty_step,0.751176
lineh,85.149513
ty_step,0.751619
lineh,85.166061
ty_step,0.751473
lineh,85.116486
ty_step,0.751911
lineh,84.474274
ty_step,0.757627
lineh,84.034920
ty_step,0.761588
lineh,83.599724
ty_step,0.765553
lineh,83.168655
ty_step,0.769521
lineh,82.552872
ty_step,0.775261
lineh,82.131592
ty_step,0.779237
lineh,81.529724
ty_step,0.784990
lineh,81.117950
ty_step,0.788975
lineh,80.710007
ty_step,0.792962
lineh,80.127014
ty_step,0.798732
lineh,79.728165
ty_step,0.802728
lineh,79.158096
ty_step,0.808509
lineh,78.595467
ty_step,0.814296
lineh,78.210526
ty_step,0.818304
lineh,77.660202
ty_step,0.824103
lineh,77.283684
ty_step,0.828118
lineh,76.745293
ty_step,0.833927
lineh,76.213799
ty_step,0.839743
lineh,75.689064
ty_step,0.845565
lineh,75.330025
ty_step,0.849595
lineh,74.816475
ty_step,0.855427
lineh,74.309372
ty_step,0.861264
lineh,73.808617
ty_step,0.867107
lineh,73.314095
ty_step,0.872956
lineh,72.825699
ty_step,0.878811
lineh,72.343323
ty_step,0.884670
lineh,71.866859
ty_step,0.890536
lineh,71.396225
ty_step,0.896406
lineh,70.931305
ty_step,0.902281
lineh,70.472008
ty_step,0.908162
lineh,70.018250
ty_step,0.914047
lineh,69.432640
ty_step,0.921757
lineh,68.991280
ty_step,0.927653
lineh,68.555161
ty_step,0.933555
lineh,67.992165
ty_step,0.941285
lineh,67.567787
ty_step,0.947197
lineh,67.148369
ty_step,0.953113
lineh,66.606789
ty_step,0.960863
lineh,66.198486
ty_step,0.966789
lineh,65.671181
ty_step,0.974552
lineh,65.151733
ty_step,0.982322
lineh,64.760040
ty_step,0.988264
lineh,64.254051
ty_step,0.996046
lineh,63.755470
ty_step,1.003835
lineh,63.264153
ty_step,1.011631
lineh,62.779945
ty_step,1.019434
lineh,62.302704
ty_step,1.027243
lineh,61.832291
ty_step,1.035058
lineh,61.368565
ty_step,1.042879
lineh,60.911392
ty_step,1.050707
lineh,60.460644
ty_step,1.058540
lineh,60.016193
ty_step,1.066379
lineh,59.475334
ty_step,1.076076
lineh,59.044514
ty_step,1.083928
lineh,58.619602
ty_step,1.091785
lineh,58.102352
ty_step,1.101504
lineh,57.690235
ty_step,1.109373
lineh,57.188450
ty_step,1.119107
lineh,37.796619
ty_step,1.693273
lineh,37.493443
ty_step,1.706965
lineh,37.194881
ty_step,1.720667
lineh,36.861179
ty_step,1.736244
lineh,36.572147
ty_step,1.749966
lineh,36.249020
ty_step,1.765565
lineh,35.931324
ty_step,1.781176
lineh,35.618927
ty_step,1.796798
lineh,35.311703
ty_step,1.812430
lineh,35.009529
ty_step,1.828074
lineh,34.712288
ty_step,1.843727
lineh,34.385159
ty_step,1.861268
lineh,34.097996
ty_step,1.876943
lineh,33.781876
ty_step,1.894507
lineh,33.471355
ty_step,1.912083
lineh,33.166290
ty_step,1.929670
lineh,32.834793
ty_step,1.949152
lineh,32.540787
ty_step,1.966763
lineh,32.221203
ty_step,1.986270
lineh,31.937681
ty_step,2.003902
lineh,31.629406
ty_step,2.023433
lineh,31.297890
ty_step,2.044866
lineh,31.001408
ty_step,2.064422
lineh,30.682467
ty_step,2.085882
lineh,30.397135
ty_step,2.105462
lineh,30.090086
ty_step,2.126946
lineh,29.762745
ty_step,2.150339
lineh,29.467962
ty_step,2.171850
lineh,29.153580
ty_step,2.195271
lineh,28.845655
ty_step,2.218705
lineh,28.543997
ty_step,2.242153
lineh,28.248421
ty_step,2.265613
lineh,27.935535
ty_step,2.290989
lineh,27.629335
ty_step,2.316379
lineh,27.329615
ty_step,2.341782
lineh,27.014429
ty_step,2.369104
lineh,26.706263
ty_step,2.396442
lineh,26.404888
ty_step,2.423794
lineh,26.110090
ty_step,2.451160
lineh,25.801783
ty_step,2.480449
lineh,25.500519
ty_step,2.509753
lineh,25.187101
ty_step,2.540983
lineh,24.881140
ty_step,2.572229
lineh,24.582375
ty_step,2.603491
lineh,36.409389
ty_step,1.757788
lineh,35.969444
ty_step,1.779288
lineh,35.502026
ty_step,1.802714
lineh,35.046387
ty_step,1.826151
lineh,34.602093
ty_step,1.849599
lineh,34.133759
ty_step,1.874977
lineh,33.677727
ty_step,1.900366
lineh,33.233521
ty_step,1.925766
lineh,32.768425
ty_step,1.953100
lineh,32.315971
ty_step,1.980445
lineh,21.250437
ty_step,3.011703
lineh,20.951464
ty_step,3.054679
lineh,20.647839
ty_step,3.099598
lineh,20.340309
ty_step,3.146461
lineh,20.041687
ty_step,3.193344
lineh,19.739853
ty_step,3.242172
lineh,19.867563
ty_step,3.221331
lineh,19.992157
ty_step,3.201255
lineh,20.113623
ty_step,3.181923
lineh,20.231960
ty_step,3.163312
lineh,20.347168
ty_step,3.145401
lineh,20.459246
ty_step,3.128170
lineh,20.568199
ty_step,3.111600
lineh,20.674036
ty_step,3.095670
lineh,20.776764
ty_step,3.080364
lineh,20.876400
ty_step,3.065663
lineh,20.972956
ty_step,3.051549
lineh,21.066448
ty_step,3.038006
lineh,21.156900
ty_step,3.025018
lineh,21.244333
ty_step,3.012568
lineh,21.328773
ty_step,3.000641
lineh,21.410246
ty_step,2.989223
lineh,21.488781
ty_step,2.978298
lineh,21.564409
ty_step,2.967853
lineh,21.637167
ty_step,2.957873
lineh,21.707088
ty_step,2.948346
lineh,20.140181
ty_step,3.177727
lineh,19.692343
ty_step,3.249994
lineh,19.747931
ty_step,3.240846
lineh,19.801105
ty_step,3.232143
lineh,19.851912
ty_step,3.223871
lineh,35.773071
ty_step,1.789055
lineh,34.896736
ty_step,1.833982
lineh,33.991768
ty_step,1.882809
lineh,33.099033
ty_step,1.933591
lineh,32.188698
ty_step,1.988276
lineh,32.248848
ty_step,1.984567
lineh,32.305714
ty_step,1.981074
lineh,29.520723
ty_step,2.167969
lineh,28.618362
ty_step,2.236326
lineh,27.722523
ty_step,2.308592
lineh,26.815105
ty_step,2.386714
lineh,25.924084
ty_step,2.468747
lineh,25.032869
ty_step,2.556639
lineh,24.129637
ty_step,2.652340
lineh,23.239737
ty_step,2.753904
lineh,22.351982
ty_step,2.863281
lineh,21.459070
ty_step,2.982422
lineh,20.557100
ty_step,3.113280
lineh,20.572264
ty_step,3.110985
lineh,20.586090
ty_step,3.108895
lineh,20.598639
ty_step,3.107002
lineh,20.609968
ty_step,3.105294
lineh,20.620144
ty_step,3.103761
lineh,20.629223
ty_step,3.102395
lineh,20.637270
ty_step,3.101185
lineh,20.644344
ty_step,3.100123
lineh,20.650509
ty_step,3.099197
lineh,20.655825
ty_step,3.098400
lineh,20.660357
ty_step,3.097720
lineh,20.664164
ty_step,3.097149
lineh,20.667313
ty_step,3.096677
lineh,20.669861
ty_step,3.096296
lineh,20.671877
ty_step,3.095994
lineh,20.673420
ty_step,3.095762
lineh,20.674553
ty_step,3.095593
lineh,20.675341
ty_step,3.095475
lineh,20.675844
ty_step,3.095400
lineh,20.676128
ty_step,3.095357
lineh,20.676254
ty_step,3.095338
lineh,20.676285
ty_step,3.095334
lineh,20.676285
ty_step,3.095334
lineh,20.676317
ty_step,3.095329
lineh,20.676443
ty_step,3.095310
lineh,20.676725
ty_step,3.095268
lineh,20.677231
ty_step,3.095192
lineh,20.678017
ty_step,3.095074
lineh,20.679152
ty_step,3.094904
lineh,20.680695
ty_step,3.094674
lineh,20.682711
ty_step,3.094372
lineh,20.685263
ty_step,3.093990
lineh,20.688414
ty_step,3.093519
lineh,20.692226
ty_step,3.092949
lineh,20.696766
ty_step,3.092271
lineh,20.702095
ty_step,3.091475
lineh,20.708277
ty_step,3.090552
lineh,20.715374
ty_step,3.089493
lineh,20.723455
ty_step,3.088288
lineh,20.732580
ty_step,3.086929
lineh,20.742815
ty_step,3.085406
lineh,20.754225
ty_step,3.083709
lineh,20.766876
ty_step,3.081831
lineh,20.780832
ty_step,3.079761
lineh,20.796162
ty_step,3.077491
lineh,20.812927
ty_step,3.075012
lineh,20.831200
ty_step,3.072315
lineh,20.851046
ty_step,3.069391
lineh,20.872534
ty_step,3.066231
lineh,20.895729
ty_step,3.062827
lineh,20.920706
ty_step,3.059170
lineh,20.947533
ty_step,3.055252
lineh,20.976280
ty_step,3.051065
lineh,21.007021
ty_step,3.046601
lineh,28.616959
ty_step,2.236436
lineh,29.519184
ty_step,2.168082
lineh,29.571236
ty_step,2.164265
lineh,29.626493
ty_step,2.160229
lineh,29.685070
ty_step,2.155966
lineh,29.747076
ty_step,2.151472
lineh,29.812620
ty_step,2.146742
lineh,29.881817
ty_step,2.141771
lineh,29.954786
ty_step,2.136553
lineh,30.031643
ty_step,2.131086
lineh,30.112511
ty_step,2.125362
lineh,30.197514
ty_step,2.119380
lineh,30.286776
ty_step,2.113133
lineh,30.380428
ty_step,2.106619
lineh,30.478603
ty_step,2.099834
lineh,30.581438
ty_step,2.092773
lineh,30.689068
ty_step,2.085433
lineh,30.801640
ty_step,2.077811
lineh,30.919296
ty_step,2.069905
lineh,31.042191
ty_step,2.061710
lineh,31.170475
ty_step,2.053225
lineh,31.304312
ty_step,2.044447
lineh,31.443859
ty_step,2.035374
lineh,31.589291
ty_step,2.026003
lineh,31.740778
ty_step,2.016334
lineh,31.898499
ty_step,2.006364
lineh,32.062634
ty_step,1.996093
lineh,32.233379
ty_step,1.985519
lineh,32.410931
ty_step,1.974643
lineh,32.595490
ty_step,1.963462
lineh,32.787262
ty_step,1.951978
lineh,32.986469
ty_step,1.940189
lineh,28.690994
ty_step,2.230665
lineh,29.150284
ty_step,2.195519
lineh,29.597918
ty_step,2.162314
lineh,30.059324
ty_step,2.129123
lineh,30.507114
ty_step,2.097871
lineh,30.968254
ty_step,2.066633
lineh,31.413645
ty_step,2.037331
lineh,31.871838
ty_step,2.008042
lineh,64.615982
ty_step,0.990467
lineh,65.520218
ty_step,0.976798
lineh,66.449699
ty_step,0.963135
lineh,67.269493
ty_step,0.951397
lineh,68.248749
ty_step,0.937746
lineh,69.113007
ty_step,0.926020
lineh,69.999031
ty_step,0.914298
lineh,70.907639
ty_step,0.902583
lineh,71.839676
ty_step,0.890873
lineh,72.796059
ty_step,0.879168
lineh,73.615395
ty_step,0.869383
lineh,74.618973
ty_step,0.857691
lineh,75.479210
ty_step,0.847916
lineh,76.359085
ty_step,0.838145
lineh,77.259254
ty_step,0.828380
lineh,78.180428
ty_step,0.818619
lineh,79.123299
ty_step,0.808864
lineh,80.088654
ty_step,0.799114
lineh,80.882111
ty_step,0.791275
lineh,81.890038
ty_step,0.781536
lineh,82.718872
ty_step,0.773705
lineh,83.772194
ty_step,0.763977
lineh,84.638741
ty_step,0.756155
lineh,85.090981
ty_step,0.752136
lineh,85.115974
ty_step,0.751915
lineh,85.104675
ty_step,0.752015
lineh,85.093124
ty_step,0.752117
lineh,85.081314
ty_step,0.752222
lineh,85.107368
ty_step,0.751991
lineh,85.095573
ty_step,0.752096
lineh,85.083527
ty_step,0.752202
lineh,85.110382
ty_step,0.751965
lineh,85.098343
ty_step,0.752071
lineh,85.086060
ty_step,0.752180
lineh,85.113716
ty_step,0.751935
lineh,85.101448
ty_step,0.752044
lineh,85.088936
ty_step,0.752154
lineh,85.117401
ty_step,0.751903
lineh,85.104912
ty_step,0.752013
lineh,85.092171
ty_step,0.752126
lineh,85.079193
ty_step,0.752240
lineh,85.108734
ty_step,0.751979
lineh,85.095795
ty_step,0.752094
lineh,85.082603
ty_step,0.752210
lineh,85.112961
ty_step,0.751942
lineh,85.099800
ty_step,0.752058
lineh,85.086411
ty_step,0.752177
lineh,85.117584
ty_step,0.751901
lineh,85.104233
ty_step,0.752019
lineh,85.090652
ty_step,0.752139
lineh,85.076843
ty_step,0.752261
lineh,85.109093
ty_step,0.751976
lineh,85.095329
ty_step,0.752098
lineh,85.081337
ty_step,0.752221
lineh,85.114403
ty_step,0.751929
lineh,85.100456
ty_step,0.752052
lineh,85.086304
ty_step,0.752177
lineh,85.120186
ty_step,0.751878
lineh,85.106079
ty_step,0.752003
lineh,85.091751
ty_step,0.752129
lineh,85.077217
ty_step,0.752258
lineh,85.112190
ty_step,0.751949
lineh,85.097710
ty_step,0.752077
lineh,85.083023
ty_step,0.752206
lineh,85.118820
ty_step,0.751890
lineh,85.104202
ty_step,0.752019
lineh,85.089378
ty_step,0.752150
lineh,85.074341
ty_step,0.752283
lineh,85.111237
ty_step,0.751957
lineh,85.096275
ty_step,0.752089
lineh,85.081123
ty_step,0.752223
lineh,85.118843
ty_step,0.751890
lineh,85.103760
ty_step,0.752023
lineh,85.088478
ty_step,0.752158
lineh,85.073021
ty_step,0.752295
lineh,85.111847
ty_step,0.751952
lineh,85.096458
ty_step,0.752088
lineh,85.080887
ty_step,0.752225
lineh,85.120544
ty_step,0.751875
lineh,85.105072
ty_step,0.752012
lineh,85.089401
ty_step,0.752150
lineh,85.073555
ty_step,0.752290
lineh,85.114326
ty_step,0.751930
lineh,85.098587
ty_step,0.752069
lineh,85.082657
ty_step,0.752210
lineh,85.124268
ty_step,0.751842
lineh,85.108444
ty_step,0.751982
lineh,85.092445
ty_step,0.752123
lineh,85.076294
ty_step,0.752266
lineh,85.119019
ty_step,0.751888
lineh,85.102966
ty_step,0.752030
lineh,85.086746
ty_step,0.752174
lineh,85.070381
ty_step,0.752318
lineh,85.114227
ty_step,0.751931
lineh,85.097969
ty_step,0.752074
lineh,85.081551
ty_step,0.752219
lineh,85.126251
ty_step,0.751824
lineh,85.109970
ty_step,0.751968
lineh,85.093521
ty_step,0.752114
lineh,85.076927
ty_step,0.752260
lineh,85.122757
ty_step,0.751855
lineh,85.106300
ty_step,0.752001
lineh,85.089699
ty_step,0.752147
lineh,85.072945
ty_step,0.752296
lineh,85.119911
ty_step,0.751880
lineh,85.103302
ty_step,0.752027
lineh,85.086571
ty_step,0.752175
lineh,85.069687
ty_step,0.752324
lineh,85.117798
ty_step,0.751899
lineh,85.101067
ty_step,0.752047
lineh,85.084213
ty_step,0.752196
lineh,85.133194
ty_step,0.751763
lineh,85.116486
ty_step,0.751911
lineh,85.498863
ty_step,0.748548
lineh,85.951950
ty_step,0.744602
lineh,86.409439
ty_step,0.740660
lineh,87.078102
ty_step,0.734972
lineh,87.546509
ty_step,0.731040
lineh,88.019516
ty_step,0.727111
lineh,88.497185
ty_step,0.723187
lineh,88.979553
ty_step,0.719266
lineh,89.466690
ty_step,0.715350
lineh,89.958664
ty_step,0.711438
lineh,90.455536
ty_step,0.707530
lineh,90.957390
ty_step,0.703626
lineh,91.464264
ty_step,0.699727
lineh,91.976227
ty_step,0.695832
lineh,92.493362
ty_step,0.691942
lineh,93.015724
ty_step,0.688056
lineh,93.543411
ty_step,0.684174
lineh,94.076462
ty_step,0.680298
lineh,94.375443
ty_step,0.678142
lineh,94.917023
ty_step,0.674273
lineh,95.464195
ty_step,0.670408
lineh,96.016983
ty_step,0.666549
lineh,96.575485
ty_step,0.662694
lineh,97.139778
ty_step,0.658844
lineh,97.456551
ty_step,0.656703
lineh,98.030067
ty_step,0.652861
lineh,98.609558
ty_step,0.649024
lineh,98.935020
ty_step,0.646889
lineh,99.524033
ty_step,0.643061
lineh,100.119286
ty_step,0.639237
lineh,100.720810
ty_step,0.635420
lineh,101.058823
ty_step,0.633295
lineh,101.670341
ty_step,0.629485
lineh,102.014099
ty_step,0.627364
lineh,102.635857
ty_step,0.623564
lineh,103.264252
ty_step,0.619769
lineh,103.617645
ty_step,0.617655
lineh,104.256622
ty_step,0.613870
lineh,104.616104
ty_step,0.611760
lineh,105.265892
ty_step,0.607984
lineh,105.631546
ty_step,0.605880
lineh,106.292381
ty_step,0.602113
lineh,106.960426
ty_step,0.598352
lineh,107.336517
ty_step,0.596256
lineh,107.714981
ty_step,0.594161
lineh,108.398643
ty_step,0.590413
lineh,108.783714
ty_step,0.588323
lineh,109.479187
ty_step,0.584586
lineh,109.871017
ty_step,0.582501
lineh,110.578514
ty_step,0.578774
lineh,110.977249
ty_step,0.576695
lineh,111.697060
ty_step,0.572978
lineh,112.102875
ty_step,0.570904
lineh,112.511292
ty_step,0.568832
lineh,113.248268
ty_step,0.565130
lineh,113.663956
ty_step,0.563063
lineh,114.082375
ty_step,0.560998
lineh,114.837044
ty_step,0.557311
lineh,115.262924
ty_step,0.555252
lineh,115.691589
ty_step,0.553195
lineh,116.464478
ty_step,0.549524
lineh,116.900887
ty_step,0.547472
lineh,117.340134
ty_step,0.545423
lineh,117.782272
ty_step,0.543375
lineh,118.578995
ty_step,0.539725
lineh,119.029175
ty_step,0.537683
lineh,119.482300
ty_step,0.535644
lineh,119.938438
ty_step,0.533607
lineh,120.759918
ty_step,0.529977
lineh,121.224373
ty_step,0.527947
lineh,121.691948
ty_step,0.525918
lineh,122.162613
ty_step,0.523892
lineh,123.009811
ty_step,0.520284
lineh,123.489120
ty_step,0.518264
lineh,123.971664
ty_step,0.516247
lineh,124.457428
ty_step,0.514232
lineh,124.946457
ty_step,0.512219
lineh,125.438774
ty_step,0.510209
lineh,126.324150
ty_step,0.506633
lineh,126.825615
ty_step,0.504630
lineh,127.330452
ty_step,0.502629
lineh,127.838699
ty_step,0.500631
lineh,128.350403
ty_step,0.498635
lineh,128.865570
ty_step,0.496642
lineh,129.384277
ty_step,0.494651
lineh,129.906494
ty_step,0.492662
lineh,130.432251
ty_step,0.490676
lineh,130.961609
ty_step,0.488693
lineh,131.912109
ty_step,0.485172
lineh,132.451401
ty_step,0.483196
lineh,132.994400
ty_step,0.481223
lineh,133.541122
ty_step,0.479253
lineh,134.091599
ty_step,0.477286
lineh,134.645889
ty_step,0.475321
lineh,135.203979
ty_step,0.473359
lineh,135.765915
ty_step,0.471400
lineh,136.331726
ty_step,0.469443
lineh,136.901489
ty_step,0.467489
lineh,137.475159
ty_step,0.465539
lineh,138.052795
ty_step,0.463591
lineh,138.634445
ty_step,0.461646
lineh,139.220139
ty_step,0.459704
lineh,139.809937
ty_step,0.457764
lineh,140.403793
ty_step,0.455828
lineh,141.001801
ty_step,0.453895
lineh,141.603958
ty_step,0.451965
lineh,142.210373
ty_step,0.450038
lineh,142.348862
ty_step,0.449600
lineh,142.960648
ty_step,0.447676
lineh,143.576706
ty_step,0.445755
lineh,144.197083
ty_step,0.443837
lineh,144.821838
ty_step,0.441922
lineh,145.450943
ty_step,0.440011
lineh,146.084473
ty_step,0.438103
lineh,146.722458
ty_step,0.436198
